sale_id,sale_date,dealer_id,model_code,sale_price
601803,2025-03-15,309,MODEL_9,50485.74
601804,2024-08-01,310,MODEL_6,44132.87
601805,2024-02-09,300,MODEL_3,39749.98
601806,2024-07-07,312,MODEL_1,29226.61
601807,2024-01-27,311,MODEL_4,41130.15
601808,2025-10-05,315,MODEL_8,39658.69
601809,2025-08-09,308,MODEL_8,45338.79
601810,2024-05-08,303,MODEL_3,49704.75
601811,2025-06-03,301,MODEL_10,48142.46
601812,2024-09-05,307,MODEL_9,40520.0
601813,2024-06-29,311,MODEL_1,42116.45
601814,2025-04-18,301,MODEL_3,35728.39
601815,2024-01-13,306,MODEL_8,49338.29
601816,2025-05-01,309,MODEL_7,56572.36
601817,2024-04-14,308,MODEL_8,44021.38
601818,2025-08-13,302,MODEL_6,40343.19
601819,2025-09-11,311,MODEL_10,45394.77
601820,2024-12-20,312,MODEL_1,43301.51
601821,2024-05-17,302,MODEL_6,42274.5
601822,2025-10-13,306,MODEL_2,46584.23
601823,2025-04-30,316,MODEL_9,43566.6
601824,2025-07-27,316,MODEL_7,45985.42
601825,2024-10-15,317,MODEL_10,50170.04
601826,2024-11-30,309,MODEL_10,44396.99
601827,2024-09-16,309,MODEL_4,44148.02
601828,2025-06-15,304,MODEL_8,41153.36
601829,2025-05-30,301,MODEL_10,55906.57
601830,2024-08-27,309,MODEL_3,56501.89
601831,2025-05-07,303,MODEL_6,48948.77
601832,2025-04-14,303,MODEL_5,39900.6
601833,2024-12-09,303,MODEL_9,42637.37
601834,2024-06-12,310,MODEL_5,38172.27
601835,2024-01-07,307,MODEL_9,50625.61
601836,2025-11-25,316,MODEL_1,45045.01
601837,2024-10-07,311,MODEL_7,34287.46
601838,2024-05-31,302,MODEL_3,36469.06
601839,2025-04-13,318,MODEL_10,40926.95
601840,2024-09-05,303,MODEL_7,30102.71
601841,2024-09-08,313,MODEL_5,39925.94
601842,2024-09-03,307,MODEL_3,40819.83
601843,2025-06-18,307,MODEL_8,43131.52
601844,2025-05-26,316,MODEL_1,43572.87
601845,2024-01-04,301,MODEL_2,36648.24
601846,2024-11-27,316,MODEL_2,48274.03
601847,2024-05-20,307,MODEL_3,51845.1
601848,2024-05-30,308,MODEL_3,44414.34
601849,2024-02-10,314,MODEL_8,40362.0
601850,2024-06-19,318,MODEL_9,55877.83
601851,2025-11-09,307,MODEL_6,42813.9
601852,2025-08-09,300,MODEL_7,43518.6
601853,2025-08-13,309,MODEL_8,40636.99
601854,2024-10-25,318,MODEL_10,42621.95
601855,2025-04-21,319,MODEL_2,51599.75
601856,2024-05-12,311,MODEL_10,44086.28
601857,2025-03-31,309,MODEL_3,30279.33
601858,2025-04-05,317,MODEL_10,38287.7
601859,2024-04-02,306,MODEL_8,51264.49
601860,2025-12-26,305,MODEL_9,39574.82
601861,2025-04-19,316,MODEL_9,45043.89
601862,2024-06-14,306,MODEL_4,37847.68
601863,2025-08-29,310,MODEL_10,56044.32
601864,2024-04-27,300,MODEL_9,63014.54
601865,2024-12-07,306,MODEL_4,46559.42
601866,2025-12-18,314,MODEL_1,47554.92
601867,2025-07-12,314,MODEL_5,53209.48
601868,2024-09-13,302,MODEL_10,45145.95
601869,2024-12-24,313,MODEL_10,59900.58
601870,2024-01-18,304,MODEL_2,38428.26
601871,2024-02-04,304,MODEL_4,54321.06
601872,2024-11-10,306,MODEL_8,24715.98
601873,2025-04-09,314,MODEL_4,47153.19
601874,2024-02-21,318,MODEL_4,34928.96
601875,2025-10-20,310,MODEL_3,49461.92
601876,2024-12-22,317,MODEL_1,53018.32
601877,2024-07-11,300,MODEL_10,52091.52
601878,2024-06-29,303,MODEL_6,37429.05
601879,2025-11-18,306,MODEL_1,59175.22
601880,2024-01-11,304,MODEL_3,48970.96
601881,2024-07-21,317,MODEL_9,40122.99
601882,2024-04-10,304,MODEL_5,44893.16
601883,2025-09-24,310,MODEL_4,49105.82
601884,2025-04-08,316,MODEL_8,46876.44
601885,2025-06-17,316,MODEL_10,46449.24
601886,2024-11-26,309,MODEL_5,43707.12
601887,2024-02-05,314,MODEL_1,57734.1
601888,2025-08-12,318,MODEL_6,49257.7
601889,2025-10-04,307,MODEL_10,58513.18
601890,2025-11-28,301,MODEL_7,42188.14
601891,2025-12-28,305,MODEL_2,41022.91
601892,2025-03-20,306,MODEL_4,26104.58
601893,2025-01-11,311,MODEL_6,50821.83
601894,2025-10-26,309,MODEL_8,57112.03
601895,2025-08-21,306,MODEL_1,46517.19
601896,2024-05-16,311,MODEL_1,45247.89
601897,2024-06-26,318,MODEL_3,27716.58
601898,2025-04-14,312,MODEL_8,36253.59
601899,2024-05-25,304,MODEL_6,40047.35
601900,2025-08-01,304,MODEL_1,65951.82
601901,2024-02-14,310,MODEL_1,36524.23
601902,2025-10-22,302,MODEL_3,42828.69
601903,2025-02-19,317,MODEL_2,40695.09
601904,2024-10-21,317,MODEL_2,49777.99
601905,2025-06-27,300,MODEL_3,38690.06
601906,2025-02-11,305,MODEL_5,39045.02
601907,2025-02-26,319,MODEL_5,54774.51
601908,2024-07-07,303,MODEL_9,39102.04
601909,2024-01-14,317,MODEL_7,48562.26
601910,2024-03-09,313,MODEL_7,48700.1
601911,2025-03-28,310,MODEL_8,33178.29
601912,2024-12-23,306,MODEL_8,36988.38
601913,2024-04-26,306,MODEL_4,46876.04
601914,2024-12-18,303,MODEL_8,42065.26
601915,2025-12-20,303,MODEL_3,44093.3
601916,2024-09-21,302,MODEL_6,38493.15
601917,2025-09-02,306,MODEL_4,48125.89
601918,2024-10-23,307,MODEL_2,34599.45
601919,2025-10-20,309,MODEL_6,54214.52
601920,2024-06-22,302,MODEL_3,44470.5
601921,2025-09-02,306,MODEL_10,47640.32
601922,2025-02-02,300,MODEL_2,33881.24
601923,2024-10-11,300,MODEL_10,38287.91
601924,2024-06-12,311,MODEL_3,47630.05
601925,2024-10-30,311,MODEL_7,56111.6
601926,2025-09-06,302,MODEL_10,40928.8
601927,2024-05-02,316,MODEL_3,25377.51
601928,2025-11-12,311,MODEL_1,45252.9
601929,2024-08-10,318,MODEL_5,43662.84
601930,2025-02-18,319,MODEL_9,49033.42
601931,2025-02-10,313,MODEL_5,57167.88
601932,2025-03-15,304,MODEL_2,46806.07
601933,2024-05-24,304,MODEL_10,40894.74
601934,2025-10-12,308,MODEL_9,43044.05
601935,2025-08-18,307,MODEL_3,51033.51
601936,2024-04-13,310,MODEL_8,38710.18
601937,2025-08-13,312,MODEL_2,57931.6
601938,2025-05-17,302,MODEL_5,47737.17
601939,2025-04-14,319,MODEL_9,33439.79
601940,2025-07-19,304,MODEL_1,45751.35
601941,2025-10-27,303,MODEL_2,33250.0
601942,2024-08-05,301,MODEL_9,61067.23
601943,2024-01-19,315,MODEL_3,40104.24
601944,2024-10-01,311,MODEL_1,56351.54
601945,2025-03-26,301,MODEL_7,54762.24
601946,2025-10-06,305,MODEL_5,33904.97
601947,2024-08-17,301,MODEL_10,49162.63
601948,2024-11-27,300,MODEL_6,42747.83
601949,2024-03-09,315,MODEL_7,63421.36
601950,2025-01-25,301,MODEL_4,41694.09
601951,2024-06-03,315,MODEL_2,49551.79
601952,2025-12-04,304,MODEL_5,48603.0
601953,2025-03-24,316,MODEL_3,52510.1
601954,2025-03-09,311,MODEL_5,30574.58
601955,2025-07-14,310,MODEL_5,43088.35
601956,2024-10-28,319,MODEL_1,48028.73
601957,2025-02-15,300,MODEL_8,31345.01
601958,2025-01-03,319,MODEL_7,50486.08
601959,2025-08-29,300,MODEL_5,39196.54
601960,2024-10-24,306,MODEL_3,43545.24
601961,2024-01-10,317,MODEL_1,52734.15
601962,2025-06-09,316,MODEL_7,60198.99
601963,2024-10-28,312,MODEL_3,53991.33
601964,2025-04-23,314,MODEL_5,43470.25
601965,2025-02-13,313,MODEL_2,52200.76
601966,2024-12-09,305,MODEL_2,35090.08
601967,2024-03-24,301,MODEL_5,51095.07
601968,2024-01-10,307,MODEL_2,40251.26
601969,2025-08-11,302,MODEL_6,43674.77
601970,2025-10-17,313,MODEL_9,40404.51
601971,2024-01-16,315,MODEL_3,33077.99
601972,2024-03-01,303,MODEL_2,48838.79
601973,2025-08-14,313,MODEL_7,32257.52
601974,2024-04-27,300,MODEL_5,40892.03
601975,2025-02-06,308,MODEL_3,45912.09
601976,2024-06-08,302,MODEL_10,57475.74
601977,2024-07-07,307,MODEL_9,46990.99
601978,2025-03-08,310,MODEL_6,47189.05
601979,2025-01-16,311,MODEL_8,31719.72
601980,2025-02-19,302,MODEL_8,34668.86
601981,2025-12-25,301,MODEL_3,43317.9
601982,2025-02-17,305,MODEL_5,49472.39
601983,2024-04-22,304,MODEL_10,38500.7
601984,2025-04-20,306,MODEL_4,55433.52
601985,2025-09-24,311,MODEL_4,44000.89
601986,2025-12-10,307,MODEL_9,49277.37
601987,2025-11-21,313,MODEL_10,37024.13
601988,2025-06-13,303,MODEL_6,53502.92
601989,2025-11-09,312,MODEL_6,40603.75
601990,2025-09-02,308,MODEL_4,46988.3
601991,2024-09-21,306,MODEL_9,45462.36
601992,2024-05-21,307,MODEL_1,52827.03
601993,2024-11-25,315,MODEL_3,45536.61
601994,2025-06-30,314,MODEL_9,59282.32
601995,2024-05-20,311,MODEL_1,47173.62
601996,2025-07-05,306,MODEL_7,43856.68
601997,2024-09-17,311,MODEL_6,39240.17
601998,2024-06-30,310,MODEL_3,52612.22
601999,2025-03-30,316,MODEL_3,50573.14
602000,2024-06-13,305,MODEL_5,43477.55
602001,2024-10-27,300,MODEL_2,63887.0
602002,2024-01-29,316,MODEL_1,52456.75
602003,2024-10-17,306,MODEL_10,50924.21
602004,2025-08-17,305,MODEL_6,53483.3
602005,2025-03-27,316,MODEL_1,65653.92
602006,2024-07-16,304,MODEL_10,59573.72
602007,2025-09-07,307,MODEL_6,52300.15
602008,2025-03-17,307,MODEL_3,51740.83
602009,2024-01-01,309,MODEL_9,39505.2
602010,2024-03-24,309,MODEL_8,39363.55
602011,2025-11-26,310,MODEL_6,40405.36
602012,2024-09-02,319,MODEL_9,56935.01
602013,2025-02-15,308,MODEL_9,48674.95
602014,2025-10-18,301,MODEL_3,56007.23
602015,2025-07-03,309,MODEL_7,32011.78
602016,2024-09-17,307,MODEL_4,34653.78
602017,2024-04-27,306,MODEL_6,43135.35
602018,2025-06-20,304,MODEL_3,50666.16
602019,2025-06-10,303,MODEL_10,40960.73
602020,2025-08-28,310,MODEL_5,52698.9
602021,2025-04-13,307,MODEL_1,53681.82
602022,2024-12-29,313,MODEL_1,45241.6
602023,2024-07-11,302,MODEL_8,35653.34
602024,2025-01-20,303,MODEL_9,38217.29
602025,2024-10-24,307,MODEL_8,43693.65
602026,2024-09-26,307,MODEL_6,40224.7
602027,2024-11-10,316,MODEL_2,46074.2
602028,2024-02-16,315,MODEL_6,40145.61
602029,2024-12-25,317,MODEL_1,41060.0
602030,2024-02-01,314,MODEL_4,45423.69
602031,2025-09-29,301,MODEL_5,53593.03
602032,2024-07-09,307,MODEL_9,35830.49
602033,2025-05-11,318,MODEL_7,51611.87
602034,2025-09-26,315,MODEL_8,40604.61
602035,2025-02-26,305,MODEL_1,36830.15
602036,2024-07-20,314,MODEL_7,44849.88
602037,2025-08-08,302,MODEL_2,34912.91
602038,2024-03-17,319,MODEL_5,39154.7
602039,2024-03-24,306,MODEL_2,41231.56
602040,2025-07-30,317,MODEL_9,34187.26
602041,2024-06-18,311,MODEL_1,51963.47
602042,2024-08-11,302,MODEL_9,46974.14
602043,2025-06-20,318,MODEL_7,60741.07
602044,2025-02-07,317,MODEL_6,49678.0
602045,2025-05-25,312,MODEL_10,44874.43
602046,2024-11-28,305,MODEL_9,32533.27
602047,2024-07-11,315,MODEL_8,46935.93
602048,2024-10-20,311,MODEL_4,41100.89
602049,2025-04-20,300,MODEL_4,35721.83
602050,2024-03-18,301,MODEL_6,43814.08
602051,2025-01-30,300,MODEL_10,56582.86
602052,2024-09-04,302,MODEL_7,28594.21
602053,2024-10-31,303,MODEL_8,38172.4
602054,2024-06-24,305,MODEL_4,40592.05
602055,2025-05-27,311,MODEL_9,34028.99
602056,2024-11-19,307,MODEL_9,54367.26
602057,2025-07-14,306,MODEL_10,40851.25
602058,2025-11-30,305,MODEL_7,56122.14
602059,2025-02-03,303,MODEL_6,60192.24
602060,2025-10-15,313,MODEL_7,38737.54
602061,2024-12-07,308,MODEL_5,43862.09
602062,2024-12-04,314,MODEL_10,44387.48
602063,2024-05-30,318,MODEL_4,42462.28
602064,2024-07-27,319,MODEL_6,45180.34
602065,2024-10-11,313,MODEL_10,57166.9
602066,2024-03-12,308,MODEL_4,44100.73
602067,2025-06-03,305,MODEL_2,43822.81
602068,2025-05-28,305,MODEL_10,44441.83
602069,2025-09-27,310,MODEL_1,47621.84
602070,2025-04-07,306,MODEL_5,42426.91
602071,2024-05-31,306,MODEL_8,37446.77
602072,2025-10-10,306,MODEL_5,41730.12
602073,2024-04-02,319,MODEL_3,33873.09
602074,2024-06-12,309,MODEL_6,46507.84
602075,2024-08-16,305,MODEL_6,44589.56
602076,2025-09-28,313,MODEL_5,52934.05
602077,2024-05-07,319,MODEL_6,45838.32
602078,2025-04-22,305,MODEL_8,34463.96
602079,2025-12-13,317,MODEL_8,53971.35
602080,2024-08-18,304,MODEL_10,44249.3
602081,2025-12-20,309,MODEL_3,46494.05
602082,2025-04-10,303,MODEL_6,51130.04
602083,2024-11-13,301,MODEL_8,52093.86
602084,2024-05-24,300,MODEL_4,32028.72
602085,2024-05-31,307,MODEL_6,24712.66
602086,2024-07-17,301,MODEL_3,37443.58
602087,2025-10-26,306,MODEL_9,44571.58
602088,2025-09-18,315,MODEL_4,40578.24
602089,2024-08-13,308,MODEL_8,59242.22
602090,2024-05-08,318,MODEL_9,33450.63
602091,2024-07-26,308,MODEL_8,43090.47
602092,2024-07-18,305,MODEL_6,39054.74
602093,2025-11-13,315,MODEL_5,48166.03
602094,2024-08-16,319,MODEL_7,46711.54
602095,2024-08-07,301,MODEL_6,46684.66
602096,2025-08-22,306,MODEL_4,48855.75
602097,2025-12-03,317,MODEL_5,34792.38
602098,2024-07-03,306,MODEL_1,54215.01
602099,2024-09-23,301,MODEL_8,34303.76
602100,2024-07-27,311,MODEL_8,49707.2
602101,2025-06-01,302,MODEL_2,45860.67
602102,2024-11-13,304,MODEL_8,35843.78
602103,2025-11-10,309,MODEL_5,47571.75
602104,2024-05-11,300,MODEL_10,42919.93
602105,2024-01-11,308,MODEL_8,40851.85
602106,2024-12-05,303,MODEL_4,41674.51
602107,2024-06-30,303,MODEL_3,50115.76
602108,2025-04-24,315,MODEL_10,39876.41
602109,2025-09-02,318,MODEL_3,55556.21
602110,2025-07-23,313,MODEL_1,39295.32
602111,2025-05-24,319,MODEL_10,47616.21
602112,2025-07-15,306,MODEL_6,44684.71
602113,2025-11-01,317,MODEL_5,37914.08
602114,2024-05-20,310,MODEL_5,37001.21
602115,2025-05-18,311,MODEL_1,39896.03
602116,2025-05-09,302,MODEL_5,34845.95
602117,2025-11-17,317,MODEL_8,56281.48
602118,2025-03-03,315,MODEL_3,34736.14
602119,2025-02-07,302,MODEL_5,46790.52
602120,2025-08-20,301,MODEL_5,34354.26
602121,2024-04-28,300,MODEL_1,35553.34
602122,2025-08-15,318,MODEL_3,48509.3
602123,2025-11-11,304,MODEL_1,47940.37
602124,2025-11-11,318,MODEL_4,52712.79
602125,2024-02-12,306,MODEL_9,38137.35
602126,2025-10-17,318,MODEL_4,46299.86
602127,2025-09-29,310,MODEL_9,38253.06
602128,2025-11-12,305,MODEL_4,41781.71
602129,2024-12-18,307,MODEL_3,47837.56
602130,2024-08-04,315,MODEL_3,45136.66
602131,2025-07-06,300,MODEL_5,32302.65
602132,2024-04-20,305,MODEL_7,32164.86
602133,2024-03-04,312,MODEL_6,34623.4
602134,2025-05-22,305,MODEL_4,46971.43
602135,2025-09-01,303,MODEL_10,45827.49
602136,2024-10-12,303,MODEL_8,39103.52
602137,2024-10-15,317,MODEL_2,35470.96
602138,2025-09-24,306,MODEL_1,40787.15
602139,2024-10-02,305,MODEL_2,39747.96
602140,2024-07-07,302,MODEL_4,48189.12
602141,2025-04-03,308,MODEL_4,43157.64
602142,2024-08-31,305,MODEL_4,43044.04
602143,2024-01-16,313,MODEL_5,35978.63
602144,2024-09-09,303,MODEL_6,50492.18
602145,2025-07-25,310,MODEL_3,34297.37
602146,2024-03-11,319,MODEL_5,38877.07
602147,2025-09-07,307,MODEL_3,42259.32
602148,2025-08-01,318,MODEL_7,37178.46
602149,2024-11-20,312,MODEL_1,56350.64
602150,2025-11-29,304,MODEL_1,57690.65
602151,2025-02-05,302,MODEL_5,39517.3
602152,2025-07-21,303,MODEL_3,43587.26
602153,2025-03-13,310,MODEL_9,49808.59
602154,2025-01-06,316,MODEL_10,32995.35
602155,2025-07-14,315,MODEL_2,52779.36
602156,2024-07-09,307,MODEL_5,47733.08
602157,2025-09-18,304,MODEL_10,39009.64
602158,2024-05-05,316,MODEL_8,49439.19
602159,2024-05-21,311,MODEL_6,61814.27
602160,2025-05-14,309,MODEL_9,41701.61
602161,2024-12-29,314,MODEL_5,38228.9
602162,2024-08-25,315,MODEL_6,58694.38
602163,2025-06-30,305,MODEL_8,37461.92
602164,2024-05-03,300,MODEL_1,43883.99
602165,2024-02-14,303,MODEL_3,43123.19
602166,2024-08-30,309,MODEL_2,36569.15
602167,2025-10-22,319,MODEL_9,48538.38
602168,2024-03-18,316,MODEL_4,47493.52
602169,2024-03-07,306,MODEL_5,41900.3
602170,2025-12-13,302,MODEL_10,49929.12
602171,2024-11-30,304,MODEL_4,32711.3
602172,2025-01-23,319,MODEL_10,37278.37
602173,2025-10-30,310,MODEL_2,35272.34
602174,2024-03-06,311,MODEL_6,43069.87
602175,2024-12-03,307,MODEL_7,36300.2
602176,2025-02-28,312,MODEL_6,44623.73
602177,2025-07-26,314,MODEL_5,69449.34
602178,2024-11-19,300,MODEL_5,26687.85
602179,2025-04-12,316,MODEL_2,46408.67
602180,2024-07-26,318,MODEL_5,38468.4
602181,2025-01-28,309,MODEL_6,40772.53
602182,2025-05-22,305,MODEL_9,45588.84
602183,2025-03-23,307,MODEL_1,45503.66
602184,2024-12-04,305,MODEL_9,54950.98
602185,2024-02-18,301,MODEL_6,38584.8
602186,2024-08-04,308,MODEL_3,46378.8
602187,2024-12-29,312,MODEL_2,57885.41
602188,2025-03-20,300,MODEL_4,39179.59
602189,2024-07-26,308,MODEL_3,57330.28
602190,2024-02-12,301,MODEL_9,49072.83
602191,2024-06-10,318,MODEL_3,43105.83
602192,2024-03-28,309,MODEL_6,49546.27
602193,2025-07-14,300,MODEL_10,40191.0
602194,2025-05-15,312,MODEL_8,51805.51
602195,2025-09-11,311,MODEL_5,44383.01
602196,2024-05-24,318,MODEL_10,41370.74
602197,2025-01-06,303,MODEL_6,42495.05
602198,2024-03-07,301,MODEL_9,42571.4
602199,2025-02-20,316,MODEL_10,34212.11
602200,2025-12-24,315,MODEL_10,50995.8
602201,2024-03-22,316,MODEL_9,40206.91
602202,2024-02-08,318,MODEL_1,22844.57
602203,2025-03-01,304,MODEL_10,37281.28
602204,2024-01-02,313,MODEL_2,48151.79
602205,2025-07-29,310,MODEL_2,57370.67
602206,2025-03-07,304,MODEL_9,54600.75
602207,2025-12-31,314,MODEL_4,50020.3
602208,2025-09-18,314,MODEL_4,47504.09
602209,2024-12-11,301,MODEL_6,35804.32
602210,2024-02-11,311,MODEL_3,32680.26
602211,2024-11-13,317,MODEL_7,50028.24
602212,2024-09-29,311,MODEL_5,34965.19
602213,2024-01-18,304,MODEL_7,54271.82
602214,2025-09-01,301,MODEL_2,54179.21
602215,2025-12-30,318,MODEL_2,36680.79
602216,2025-06-28,311,MODEL_2,50588.28
602217,2025-08-18,318,MODEL_2,43035.17
602218,2025-06-13,313,MODEL_9,47229.19
602219,2025-08-01,315,MODEL_2,36729.88
602220,2024-01-18,304,MODEL_4,39589.17
602221,2025-02-16,316,MODEL_7,38062.51
602222,2025-09-18,309,MODEL_9,45368.49
602223,2025-03-13,310,MODEL_6,51597.37
602224,2024-08-28,309,MODEL_6,46584.7
602225,2024-05-03,300,MODEL_3,46273.45
602226,2025-10-26,300,MODEL_5,32953.5
602227,2024-06-10,311,MODEL_6,43901.1
602228,2024-02-18,308,MODEL_4,50987.69
602229,2024-11-06,312,MODEL_5,48424.26
602230,2025-08-25,311,MODEL_7,51545.84
602231,2025-08-15,301,MODEL_4,61319.86
602232,2025-11-16,317,MODEL_7,36362.36
602233,2024-02-07,307,MODEL_9,40743.03
602234,2025-03-18,312,MODEL_6,49377.06
602235,2025-06-13,318,MODEL_4,40143.07
602236,2025-01-01,313,MODEL_9,52062.48
602237,2024-06-12,313,MODEL_7,46630.53
602238,2024-12-24,313,MODEL_7,51188.57
602239,2025-04-02,304,MODEL_8,46329.11
602240,2024-12-25,303,MODEL_9,56866.31
602241,2025-08-05,302,MODEL_10,39120.44
602242,2025-11-04,307,MODEL_1,46587.52
602243,2025-01-01,313,MODEL_10,55438.86
602244,2024-02-29,311,MODEL_9,48045.56
602245,2025-08-22,314,MODEL_7,39274.35
602246,2024-03-28,318,MODEL_10,37202.07
602247,2025-12-06,317,MODEL_10,41087.5
602248,2025-09-23,300,MODEL_9,38583.55
602249,2024-10-30,307,MODEL_1,38963.19
602250,2024-02-13,305,MODEL_10,41242.03
602251,2025-05-06,300,MODEL_1,54039.97
602252,2025-05-15,318,MODEL_2,53987.85
602253,2024-02-25,317,MODEL_4,46342.92
602254,2025-06-07,308,MODEL_4,47524.6
602255,2025-05-11,308,MODEL_9,37950.99
602256,2025-01-18,310,MODEL_1,41215.93
602257,2025-02-28,304,MODEL_5,50833.64
602258,2025-06-05,309,MODEL_7,48449.37
602259,2024-06-27,312,MODEL_2,42669.23
602260,2024-12-07,305,MODEL_2,40459.43
602261,2025-09-01,316,MODEL_7,43559.8
602262,2025-04-16,301,MODEL_4,39045.73
602263,2025-10-09,301,MODEL_4,39587.15
602264,2024-10-13,304,MODEL_1,46789.73
602265,2024-09-06,311,MODEL_9,23880.33
602266,2024-05-08,307,MODEL_4,46347.66
602267,2024-12-12,316,MODEL_1,35430.33
602268,2024-05-18,314,MODEL_1,43271.19
602269,2024-10-12,312,MODEL_3,48350.38
602270,2025-01-13,310,MODEL_8,45082.32
602271,2024-09-07,305,MODEL_4,43746.15
602272,2025-09-03,317,MODEL_3,41254.18
602273,2024-11-01,307,MODEL_1,47944.35
602274,2025-09-02,315,MODEL_2,40137.62
602275,2025-03-15,313,MODEL_9,40920.84
602276,2025-12-22,316,MODEL_4,43046.94
602277,2024-05-07,319,MODEL_9,45041.88
602278,2025-12-12,316,MODEL_6,42428.24
602279,2024-03-13,301,MODEL_9,48536.11
602280,2025-03-10,300,MODEL_2,41479.79
602281,2024-09-17,310,MODEL_8,59025.93
602282,2024-07-27,315,MODEL_10,43811.78
602283,2024-12-18,309,MODEL_3,44050.83
602284,2025-07-15,309,MODEL_9,70141.4
602285,2025-12-29,318,MODEL_4,55966.68
602286,2024-05-09,306,MODEL_5,41190.67
602287,2024-09-28,317,MODEL_2,36000.04
602288,2025-05-13,314,MODEL_9,39076.99
602289,2024-12-16,314,MODEL_8,32691.26
602290,2025-01-22,315,MODEL_7,53443.29
602291,2025-01-06,304,MODEL_5,41241.85
602292,2025-05-28,302,MODEL_1,31236.81
602293,2025-03-16,319,MODEL_6,51172.92
602294,2025-09-03,302,MODEL_4,44244.89
602295,2025-06-23,310,MODEL_5,42511.73
602296,2024-06-12,304,MODEL_1,54725.85
602297,2025-10-20,316,MODEL_5,45881.01
602298,2025-11-25,303,MODEL_7,35831.75
602299,2024-10-24,309,MODEL_3,47145.08
602300,2025-06-28,302,MODEL_4,51186.84
602301,2025-12-21,319,MODEL_3,40659.29
602302,2025-07-15,312,MODEL_1,42008.86
602303,2025-06-10,315,MODEL_4,59388.24
602304,2025-03-19,315,MODEL_4,48460.72
602305,2025-06-29,319,MODEL_5,38769.79
602306,2025-11-25,313,MODEL_2,40041.24
602307,2025-09-10,313,MODEL_4,52207.62
602308,2024-03-03,303,MODEL_3,54859.66
602309,2024-01-28,318,MODEL_6,48461.8
602310,2025-07-07,306,MODEL_4,54081.46
602311,2025-09-23,311,MODEL_6,43687.5
602312,2025-04-05,310,MODEL_3,46360.49
602313,2024-09-14,313,MODEL_8,60705.27
602314,2025-02-18,319,MODEL_5,43097.11
602315,2025-10-31,302,MODEL_6,48927.45
602316,2025-09-12,303,MODEL_7,45572.42
602317,2024-03-02,304,MODEL_4,45778.28
602318,2025-09-30,301,MODEL_8,47056.61
602319,2025-08-03,312,MODEL_6,41875.5
602320,2024-10-03,316,MODEL_5,44729.67
602321,2025-01-04,313,MODEL_5,37549.68
602322,2025-05-24,308,MODEL_10,51160.46
602323,2025-08-07,302,MODEL_3,43420.3
602324,2024-10-20,310,MODEL_1,50546.73
602325,2025-01-19,303,MODEL_2,42963.82
602326,2024-01-20,314,MODEL_4,53196.87
602327,2025-03-09,300,MODEL_8,45288.16
602328,2024-05-16,305,MODEL_9,41226.67
602329,2025-11-02,301,MODEL_9,51949.76
602330,2025-11-16,315,MODEL_7,56190.35
602331,2024-07-08,302,MODEL_9,43875.17
602332,2025-08-31,313,MODEL_9,44880.94
602333,2024-03-07,300,MODEL_6,40808.37
602334,2024-04-04,314,MODEL_7,39948.58
602335,2025-04-07,308,MODEL_6,39571.91
602336,2025-10-04,311,MODEL_10,40737.19
602337,2025-06-11,302,MODEL_10,53498.73
602338,2025-11-27,312,MODEL_7,40842.57
602339,2024-10-29,304,MODEL_4,65540.6
602340,2025-04-06,315,MODEL_4,47307.22
602341,2025-03-18,316,MODEL_9,32483.96
602342,2024-10-18,309,MODEL_5,46336.91
602343,2025-09-25,308,MODEL_2,41288.81
602344,2024-12-12,307,MODEL_7,39933.12
602345,2024-01-28,311,MODEL_4,39693.43
602346,2024-05-16,316,MODEL_1,56716.43
602347,2024-01-20,301,MODEL_1,47582.36
602348,2025-12-19,302,MODEL_10,55689.16
602349,2025-08-07,309,MODEL_9,28342.25
602350,2025-06-27,313,MODEL_1,58898.64
602351,2025-07-14,314,MODEL_6,60478.76
602352,2025-05-02,312,MODEL_10,53128.16
602353,2024-06-26,316,MODEL_5,39823.46
602354,2025-09-13,312,MODEL_6,48404.23
602355,2024-06-03,302,MODEL_7,44991.4
602356,2024-09-24,304,MODEL_10,46568.45
602357,2024-04-23,309,MODEL_8,55385.62
602358,2025-11-07,303,MODEL_7,44222.12
602359,2025-10-02,306,MODEL_10,51982.76
602360,2024-09-03,317,MODEL_3,31140.61
602361,2025-06-25,304,MODEL_1,32382.64
602362,2025-08-26,315,MODEL_3,66295.68
602363,2025-10-04,311,MODEL_10,41354.76
602364,2024-02-18,304,MODEL_8,45569.95
602365,2024-07-07,316,MODEL_9,34967.01
602366,2025-11-21,312,MODEL_9,51453.35
602367,2024-11-07,307,MODEL_10,46357.17
602368,2025-11-07,314,MODEL_4,51741.13
602369,2024-02-06,319,MODEL_9,42219.93
602370,2024-07-31,310,MODEL_6,40276.38
602371,2025-09-17,307,MODEL_1,40874.62
602372,2025-07-16,319,MODEL_3,43913.45
602373,2024-12-05,310,MODEL_5,61828.95
602374,2024-01-15,314,MODEL_5,39664.37
