month,region,model_code,product_type,term_months,credit_tier,buy_rate_apr,published_apr,money_factor,residual_pct
2025-05,East,MODEL_1,Lease,36,A,,,0.001946,0.533
2025-05,East,MODEL_1,Lease,48,A,,,0.002025,0.551
2025-05,East,MODEL_1,Finance,60,A,4.453,5.08,,
2025-05,East,MODEL_1,Finance,36,B,3.994,4.758,,
2025-05,East,MODEL_1,Finance,48,B,5.857,6.459,,
2025-05,East,MODEL_1,Finance,60,B,3.802,4.28,,
2025-05,East,MODEL_1,Lease,36,C,,,0.003784,0.513
2025-05,East,MODEL_1,Lease,48,C,,,0.001646,0.65
2025-05,East,MODEL_1,Lease,60,C,,,0.002423,0.629
2025-05,East,MODEL_2,Finance,36,A,4.673,5.038,,
2025-05,East,MODEL_2,Lease,48,A,,,0.003242,0.659
2025-05,East,MODEL_2,Lease,60,A,,,0.003763,0.56
2025-05,East,MODEL_2,Finance,36,B,6.792,7.33,,
2025-05,East,MODEL_2,Lease,48,B,,,0.001746,0.495
2025-05,East,MODEL_2,Finance,60,B,3.734,4.103,,
2025-05,East,MODEL_2,Lease,36,C,,,0.003301,0.591
2025-05,East,MODEL_2,Lease,48,C,,,0.002191,0.616
2025-05,East,MODEL_2,Finance,60,C,4.587,5.325,,
2025-05,East,MODEL_3,Lease,36,A,,,0.003936,0.574
2025-05,East,MODEL_3,Finance,48,A,4.135,5.081,,
2025-05,East,MODEL_3,Finance,60,A,3.725,4.699,,
2025-05,East,MODEL_3,Finance,36,B,6.146,6.515,,
2025-05,East,MODEL_3,Finance,48,B,4.307,4.945,,
2025-05,East,MODEL_3,Lease,60,B,,,0.003787,0.581
2025-05,East,MODEL_3,Lease,36,C,,,0.003523,0.513
2025-05,East,MODEL_3,Lease,48,C,,,0.001926,0.658
2025-05,East,MODEL_3,Finance,60,C,6.191,6.777,,
2025-05,East,MODEL_4,Lease,36,A,,,0.003431,0.641
2025-05,East,MODEL_4,Lease,48,A,,,0.004484,0.488
2025-05,East,MODEL_4,Lease,60,A,,,0.001952,0.498
2025-05,East,MODEL_4,Finance,36,B,5.773,6.245,,
2025-05,East,MODEL_4,Lease,48,B,,,0.004343,0.644
2025-05,East,MODEL_4,Finance,60,B,4.654,5.036,,
2025-05,East,MODEL_4,Finance,36,C,5.131,5.565,,
2025-05,East,MODEL_4,Lease,48,C,,,0.001801,0.645
2025-05,East,MODEL_4,Lease,60,C,,,0.003953,0.643
2025-05,East,MODEL_5,Lease,36,A,,,0.003533,0.639
2025-05,East,MODEL_5,Lease,48,A,,,0.001738,0.578
2025-05,East,MODEL_5,Finance,60,A,3.867,4.31,,
2025-05,East,MODEL_5,Lease,36,B,,,0.003024,0.49
2025-05,East,MODEL_5,Finance,48,B,3.576,4.365,,
2025-05,East,MODEL_5,Finance,60,B,4.199,5.0,,
2025-05,East,MODEL_5,Lease,36,C,,,0.00331,0.66
2025-05,East,MODEL_5,Finance,48,C,6.91,7.805,,
2025-05,East,MODEL_5,Lease,60,C,,,0.003165,0.656
2025-05,East,MODEL_6,Lease,36,A,,,0.002687,0.558
2025-05,East,MODEL_6,Lease,48,A,,,0.001982,0.527
2025-05,East,MODEL_6,Lease,60,A,,,0.002024,0.627
2025-05,East,MODEL_6,Lease,36,B,,,0.002317,0.594
2025-05,East,MODEL_6,Finance,48,B,3.504,4.181,,
2025-05,East,MODEL_6,Finance,60,B,6.0,6.359,,
2025-05,East,MODEL_6,Finance,36,C,4.003,4.633,,
2025-05,East,MODEL_6,Finance,48,C,5.617,6.143,,
2025-05,East,MODEL_6,Finance,60,C,4.831,5.172,,
2025-05,East,MODEL_7,Lease,36,A,,,0.002467,0.628
2025-05,East,MODEL_7,Lease,48,A,,,0.001878,0.586
2025-05,East,MODEL_7,Lease,60,A,,,0.003235,0.537
2025-05,East,MODEL_7,Lease,36,B,,,0.003374,0.635
2025-05,East,MODEL_7,Finance,48,B,3.531,4.257,,
2025-05,East,MODEL_7,Finance,60,B,4.434,5.005,,
2025-05,East,MODEL_7,Finance,36,C,3.529,3.955,,
2025-05,East,MODEL_7,Lease,48,C,,,0.003334,0.621
2025-05,East,MODEL_7,Lease,60,C,,,0.002733,0.568
2025-05,East,MODEL_8,Lease,36,A,,,0.002097,0.502
2025-05,East,MODEL_8,Lease,48,A,,,0.002614,0.586
2025-05,East,MODEL_8,Lease,60,A,,,0.003625,0.552
2025-05,East,MODEL_8,Finance,36,B,4.638,5.042,,
2025-05,East,MODEL_8,Finance,48,B,3.894,4.695,,
2025-05,East,MODEL_8,Lease,60,B,,,0.002311,0.589
2025-05,East,MODEL_8,Lease,36,C,,,0.00336,0.631
2025-05,East,MODEL_8,Finance,48,C,5.929,6.886,,
2025-05,East,MODEL_8,Lease,60,C,,,0.003632,0.615
2025-05,East,MODEL_9,Lease,36,A,,,0.002058,0.587
2025-05,East,MODEL_9,Lease,48,A,,,0.00298,0.597
2025-05,East,MODEL_9,Lease,60,A,,,0.00338,0.512
2025-05,East,MODEL_9,Lease,36,B,,,0.004344,0.582
2025-05,East,MODEL_9,Lease,48,B,,,0.002799,0.493
2025-05,East,MODEL_9,Lease,60,B,,,0.004436,0.619
2025-05,East,MODEL_9,Finance,36,C,4.511,4.945,,
2025-05,East,MODEL_9,Lease,48,C,,,0.003145,0.508
2025-05,East,MODEL_9,Lease,60,C,,,0.002746,0.554
2025-05,East,MODEL_10,Finance,36,A,6.019,6.977,,
2025-05,East,MODEL_10,Lease,48,A,,,0.001734,0.599
2025-05,East,MODEL_10,Finance,60,A,5.67,6.348,,
2025-05,East,MODEL_10,Finance,36,B,6.209,7.053,,
2025-05,East,MODEL_10,Lease,48,B,,,0.00425,0.646
2025-05,East,MODEL_10,Finance,60,B,4.96,5.425,,
2025-05,East,MODEL_10,Finance,36,C,6.453,7.145,,
2025-05,East,MODEL_10,Finance,48,C,4.267,4.893,,
2025-05,East,MODEL_10,Lease,60,C,,,0.001953,0.583
2025-05,South,MODEL_1,Finance,36,A,5.201,5.932,,
2025-05,South,MODEL_1,Lease,48,A,,,0.002781,0.49
2025-05,South,MODEL_1,Finance,60,A,6.755,7.457,,
2025-05,South,MODEL_1,Finance,36,B,4.016,4.365,,
2025-05,South,MODEL_1,Lease,48,B,,,0.003489,0.622
2025-05,South,MODEL_1,Finance,60,B,5.848,6.35,,
2025-05,South,MODEL_1,Lease,36,C,,,0.002668,0.523
2025-05,South,MODEL_1,Lease,48,C,,,0.001666,0.621
2025-05,South,MODEL_1,Finance,60,C,4.502,5.381,,
2025-05,South,MODEL_2,Finance,36,A,6.382,6.791,,
2025-05,South,MODEL_2,Finance,48,A,3.648,4.153,,
2025-05,South,MODEL_2,Finance,60,A,6.849,7.321,,
2025-05,South,MODEL_2,Finance,36,B,4.058,4.442,,
2025-05,South,MODEL_2,Finance,48,B,6.947,7.877,,
2025-05,South,MODEL_2,Finance,60,B,4.477,5.173,,
2025-05,South,MODEL_2,Finance,36,C,4.698,5.214,,
2025-05,South,MODEL_2,Lease,48,C,,,0.001806,0.639
2025-05,South,MODEL_2,Lease,60,C,,,0.00218,0.587
2025-05,South,MODEL_3,Finance,36,A,5.299,6.052,,
2025-05,South,MODEL_3,Finance,48,A,6.194,6.663,,
2025-05,South,MODEL_3,Lease,60,A,,,0.003012,0.494
2025-05,South,MODEL_3,Lease,36,B,,,0.001814,0.642
2025-05,South,MODEL_3,Lease,48,B,,,0.001919,0.591
2025-05,South,MODEL_3,Finance,60,B,6.015,6.407,,
2025-05,South,MODEL_3,Lease,36,C,,,0.003862,0.554
2025-05,South,MODEL_3,Finance,48,C,6.939,7.845,,
2025-05,South,MODEL_3,Finance,60,C,6.641,7.063,,
2025-05,South,MODEL_4,Lease,36,A,,,0.004182,0.556
2025-05,South,MODEL_4,Lease,48,A,,,0.002976,0.501
2025-05,South,MODEL_4,Lease,60,A,,,0.0023,0.57
2025-05,South,MODEL_4,Lease,36,B,,,0.00268,0.499
2025-05,South,MODEL_4,Finance,48,B,4.894,5.614,,
2025-05,South,MODEL_4,Lease,60,B,,,0.002954,0.579
2025-05,South,MODEL_4,Finance,36,C,6.307,7.292,,
2025-05,South,MODEL_4,Finance,48,C,3.969,4.338,,
2025-05,South,MODEL_4,Finance,60,C,5.135,5.566,,
2025-05,South,MODEL_5,Finance,36,A,5.169,6.074,,
2025-05,South,MODEL_5,Finance,48,A,6.713,7.241,,
2025-05,South,MODEL_5,Finance,60,A,4.148,5.043,,
2025-05,South,MODEL_5,Finance,36,B,6.407,7.032,,
2025-05,South,MODEL_5,Lease,48,B,,,0.004268,0.579
2025-05,South,MODEL_5,Lease,60,B,,,0.003334,0.659
2025-05,South,MODEL_5,Finance,36,C,5.722,6.532,,
2025-05,South,MODEL_5,Lease,48,C,,,0.003726,0.496
2025-05,South,MODEL_5,Finance,60,C,4.849,5.443,,
2025-05,South,MODEL_6,Lease,36,A,,,0.002532,0.595
2025-05,South,MODEL_6,Finance,48,A,4.316,4.88,,
2025-05,South,MODEL_6,Finance,60,A,3.503,3.978,,
2025-05,South,MODEL_6,Finance,36,B,4.916,5.412,,
2025-05,South,MODEL_6,Finance,48,B,6.653,7.31,,
2025-05,South,MODEL_6,Finance,60,B,4.188,5.038,,
2025-05,South,MODEL_6,Finance,36,C,6.138,6.942,,
2025-05,South,MODEL_6,Finance,48,C,5.536,5.998,,
2025-05,South,MODEL_6,Lease,60,C,,,0.003844,0.609
2025-05,South,MODEL_7,Finance,36,A,4.86,5.188,,
2025-05,South,MODEL_7,Finance,48,A,5.367,5.998,,
2025-05,South,MODEL_7,Finance,60,A,5.648,6.438,,
2025-05,South,MODEL_7,Finance,36,B,4.961,5.455,,
2025-05,South,MODEL_7,Finance,48,B,6.668,7.281,,
2025-05,South,MODEL_7,Lease,60,B,,,0.003054,0.622
2025-05,South,MODEL_7,Lease,36,C,,,0.003048,0.604
2025-05,South,MODEL_7,Lease,48,C,,,0.003011,0.568
2025-05,South,MODEL_7,Finance,60,C,4.48,5.081,,
2025-05,South,MODEL_8,Finance,36,A,4.368,4.815,,
2025-05,South,MODEL_8,Finance,48,A,6.038,6.884,,
2025-05,South,MODEL_8,Lease,60,A,,,0.003583,0.63
2025-05,South,MODEL_8,Finance,36,B,5.713,6.345,,
2025-05,South,MODEL_8,Finance,48,B,5.263,5.722,,
2025-05,South,MODEL_8,Lease,60,B,,,0.001967,0.519
2025-05,South,MODEL_8,Finance,36,C,4.132,4.663,,
2025-05,South,MODEL_8,Lease,48,C,,,0.003715,0.492
2025-05,South,MODEL_8,Lease,60,C,,,0.00209,0.493
2025-05,South,MODEL_9,Lease,36,A,,,0.003781,0.513
2025-05,South,MODEL_9,Finance,48,A,4.373,4.792,,
2025-05,South,MODEL_9,Finance,60,A,5.483,6.38,,
2025-05,South,MODEL_9,Finance,36,B,6.165,6.821,,
2025-05,South,MODEL_9,Finance,48,B,3.936,4.262,,
2025-05,South,MODEL_9,Lease,60,B,,,0.003442,0.512
2025-05,South,MODEL_9,Finance,36,C,3.934,4.522,,
2025-05,South,MODEL_9,Finance,48,C,6.993,7.584,,
2025-05,South,MODEL_9,Lease,60,C,,,0.003337,0.618
2025-05,South,MODEL_10,Finance,36,A,5.716,6.569,,
2025-05,South,MODEL_10,Finance,48,A,4.604,4.957,,
2025-05,South,MODEL_10,Finance,60,A,5.953,6.381,,
2025-05,South,MODEL_10,Finance,36,B,5.303,6.105,,
2025-05,South,MODEL_10,Lease,48,B,,,0.002318,0.49
2025-05,South,MODEL_10,Finance,60,B,4.737,5.272,,
2025-05,South,MODEL_10,Lease,36,C,,,0.002369,0.553
2025-05,South,MODEL_10,Lease,48,C,,,0.003212,0.623
2025-05,South,MODEL_10,Finance,60,C,6.02,6.68,,
2025-05,Midwest,MODEL_1,Lease,36,A,,,0.003724,0.529
2025-05,Midwest,MODEL_1,Lease,48,A,,,0.001907,0.562
2025-05,Midwest,MODEL_1,Lease,60,A,,,0.004325,0.634
2025-05,Midwest,MODEL_1,Lease,36,B,,,0.002633,0.519
2025-05,Midwest,MODEL_1,Lease,48,B,,,0.003344,0.511
2025-05,Midwest,MODEL_1,Finance,60,B,6.97,7.807,,
2025-05,Midwest,MODEL_1,Lease,36,C,,,0.004333,0.505
2025-05,Midwest,MODEL_1,Lease,48,C,,,0.00258,0.62
2025-05,Midwest,MODEL_1,Finance,60,C,6.189,7.125,,
2025-05,Midwest,MODEL_2,Finance,36,A,6.954,7.896,,
2025-05,Midwest,MODEL_2,Finance,48,A,6.602,7.581,,
2025-05,Midwest,MODEL_2,Lease,60,A,,,0.004036,0.584
2025-05,Midwest,MODEL_2,Finance,36,B,3.908,4.86,,
2025-05,Midwest,MODEL_2,Lease,48,B,,,0.002096,0.567
2025-05,Midwest,MODEL_2,Lease,60,B,,,0.003753,0.628
2025-05,Midwest,MODEL_2,Finance,36,C,5.876,6.32,,
2025-05,Midwest,MODEL_2,Lease,48,C,,,0.001909,0.656
2025-05,Midwest,MODEL_2,Lease,60,C,,,0.004467,0.605
2025-05,Midwest,MODEL_3,Finance,36,A,4.462,4.94,,
2025-05,Midwest,MODEL_3,Finance,48,A,4.663,5.574,,
2025-05,Midwest,MODEL_3,Lease,60,A,,,0.002004,0.525
2025-05,Midwest,MODEL_3,Finance,36,B,5.475,5.946,,
2025-05,Midwest,MODEL_3,Finance,48,B,5.177,5.791,,
2025-05,Midwest,MODEL_3,Finance,60,B,5.875,6.478,,
2025-05,Midwest,MODEL_3,Lease,36,C,,,0.001988,0.518
2025-05,Midwest,MODEL_3,Lease,48,C,,,0.003945,0.487
2025-05,Midwest,MODEL_3,Lease,60,C,,,0.004424,0.599
2025-05,Midwest,MODEL_4,Lease,36,A,,,0.003576,0.494
2025-05,Midwest,MODEL_4,Finance,48,A,3.606,4.082,,
2025-05,Midwest,MODEL_4,Finance,60,A,6.006,6.823,,
2025-05,Midwest,MODEL_4,Lease,36,B,,,0.002968,0.582
2025-05,Midwest,MODEL_4,Lease,48,B,,,0.002328,0.517
2025-05,Midwest,MODEL_4,Finance,60,B,4.363,4.87,,
2025-05,Midwest,MODEL_4,Lease,36,C,,,0.004259,0.656
2025-05,Midwest,MODEL_4,Lease,48,C,,,0.004254,0.557
2025-05,Midwest,MODEL_4,Lease,60,C,,,0.002703,0.642
2025-05,Midwest,MODEL_5,Lease,36,A,,,0.002124,0.511
2025-05,Midwest,MODEL_5,Finance,48,A,4.917,5.721,,
2025-05,Midwest,MODEL_5,Finance,60,A,6.425,7.188,,
2025-05,Midwest,MODEL_5,Lease,36,B,,,0.003968,0.625
2025-05,Midwest,MODEL_5,Finance,48,B,6.435,7.183,,
2025-05,Midwest,MODEL_5,Lease,60,B,,,0.004234,0.619
2025-05,Midwest,MODEL_5,Lease,36,C,,,0.002198,0.631
2025-05,Midwest,MODEL_5,Lease,48,C,,,0.003353,0.534
2025-05,Midwest,MODEL_5,Finance,60,C,4.314,5.013,,
2025-05,Midwest,MODEL_6,Finance,36,A,4.154,4.462,,
2025-05,Midwest,MODEL_6,Lease,48,A,,,0.004188,0.511
2025-05,Midwest,MODEL_6,Finance,60,A,3.789,4.77,,
2025-05,Midwest,MODEL_6,Lease,36,B,,,0.00317,0.595
2025-05,Midwest,MODEL_6,Finance,48,B,4.077,4.479,,
2025-05,Midwest,MODEL_6,Finance,60,B,5.139,5.788,,
2025-05,Midwest,MODEL_6,Lease,36,C,,,0.003918,0.575
2025-05,Midwest,MODEL_6,Finance,48,C,4.75,5.333,,
2025-05,Midwest,MODEL_6,Finance,60,C,4.521,5.011,,
2025-05,Midwest,MODEL_7,Lease,36,A,,,0.001636,0.654
2025-05,Midwest,MODEL_7,Finance,48,A,4.545,4.899,,
2025-05,Midwest,MODEL_7,Finance,60,A,4.341,5.237,,
2025-05,Midwest,MODEL_7,Finance,36,B,6.058,6.826,,
2025-05,Midwest,MODEL_7,Lease,48,B,,,0.001639,0.625
2025-05,Midwest,MODEL_7,Finance,60,B,6.321,6.851,,
2025-05,Midwest,MODEL_7,Finance,36,C,5.238,5.541,,
2025-05,Midwest,MODEL_7,Finance,48,C,6.556,7.165,,
2025-05,Midwest,MODEL_7,Lease,60,C,,,0.001642,0.581
2025-05,Midwest,MODEL_8,Lease,36,A,,,0.003131,0.549
2025-05,Midwest,MODEL_8,Finance,48,A,5.388,5.843,,
2025-05,Midwest,MODEL_8,Lease,60,A,,,0.002157,0.501
2025-05,Midwest,MODEL_8,Lease,36,B,,,0.002454,0.627
2025-05,Midwest,MODEL_8,Finance,48,B,6.197,7.096,,
2025-05,Midwest,MODEL_8,Finance,60,B,5.473,6.133,,
2025-05,Midwest,MODEL_8,Finance,36,C,4.596,5.271,,
2025-05,Midwest,MODEL_8,Lease,48,C,,,0.003157,0.582
2025-05,Midwest,MODEL_8,Finance,60,C,5.145,5.463,,
2025-05,Midwest,MODEL_9,Finance,36,A,6.539,7.469,,
2025-05,Midwest,MODEL_9,Lease,48,A,,,0.003949,0.5
2025-05,Midwest,MODEL_9,Lease,60,A,,,0.002343,0.655
2025-05,Midwest,MODEL_9,Finance,36,B,5.72,6.087,,
2025-05,Midwest,MODEL_9,Lease,48,B,,,0.003459,0.571
2025-05,Midwest,MODEL_9,Finance,60,B,6.791,7.73,,
2025-05,Midwest,MODEL_9,Finance,36,C,4.485,4.864,,
2025-05,Midwest,MODEL_9,Lease,48,C,,,0.003919,0.526
2025-05,Midwest,MODEL_9,Lease,60,C,,,0.002928,0.548
2025-05,Midwest,MODEL_10,Lease,36,A,,,0.001643,0.536
2025-05,Midwest,MODEL_10,Finance,48,A,3.975,4.602,,
2025-05,Midwest,MODEL_10,Lease,60,A,,,0.002862,0.501
2025-05,Midwest,MODEL_10,Lease,36,B,,,0.003669,0.531
2025-05,Midwest,MODEL_10,Lease,48,B,,,0.001669,0.564
2025-05,Midwest,MODEL_10,Lease,60,B,,,0.004408,0.51
2025-05,Midwest,MODEL_10,Lease,36,C,,,0.002279,0.552
2025-05,Midwest,MODEL_10,Lease,48,C,,,0.003976,0.633
2025-05,Midwest,MODEL_10,Finance,60,C,5.187,5.774,,
2025-05,West,MODEL_1,Lease,36,A,,,0.00336,0.599
2025-05,West,MODEL_1,Finance,48,A,4.631,5.427,,
2025-05,West,MODEL_1,Lease,60,A,,,0.002832,0.49
2025-05,West,MODEL_1,Finance,36,B,6.538,7.183,,
2025-05,West,MODEL_1,Lease,48,B,,,0.001719,0.652
2025-05,West,MODEL_1,Lease,60,B,,,0.004273,0.623
2025-05,West,MODEL_1,Lease,36,C,,,0.00359,0.492
2025-05,West,MODEL_1,Lease,48,C,,,0.002076,0.568
2025-05,West,MODEL_1,Finance,60,C,4.292,5.189,,
2025-05,West,MODEL_2,Finance,36,A,4.268,5.107,,
2025-05,West,MODEL_2,Lease,48,A,,,0.002259,0.522
2025-05,West,MODEL_2,Finance,60,A,3.94,4.907,,
2025-05,West,MODEL_2,Lease,36,B,,,0.003376,0.61
2025-05,West,MODEL_2,Finance,48,B,5.744,6.237,,
2025-05,West,MODEL_2,Lease,60,B,,,0.004052,0.554
2025-05,West,MODEL_2,Finance,36,C,3.929,4.924,,
2025-05,West,MODEL_2,Finance,48,C,6.63,7.016,,
2025-05,West,MODEL_2,Finance,60,C,3.991,4.875,,
2025-05,West,MODEL_3,Lease,36,A,,,0.002113,0.577
2025-05,West,MODEL_3,Finance,48,A,5.043,5.743,,
2025-05,West,MODEL_3,Lease,60,A,,,0.003639,0.652
2025-05,West,MODEL_3,Lease,36,B,,,0.004183,0.523
2025-05,West,MODEL_3,Lease,48,B,,,0.002641,0.607
2025-05,West,MODEL_3,Lease,60,B,,,0.003021,0.609
2025-05,West,MODEL_3,Finance,36,C,5.507,6.302,,
2025-05,West,MODEL_3,Lease,48,C,,,0.002966,0.542
2025-05,West,MODEL_3,Finance,60,C,6.081,7.051,,
2025-05,West,MODEL_4,Lease,36,A,,,0.001919,0.635
2025-05,West,MODEL_4,Finance,48,A,5.631,6.394,,
2025-05,West,MODEL_4,Finance,60,A,6.417,7.257,,
2025-05,West,MODEL_4,Lease,36,B,,,0.002128,0.602
2025-05,West,MODEL_4,Finance,48,B,5.875,6.744,,
2025-05,West,MODEL_4,Finance,60,B,6.671,7.228,,
2025-05,West,MODEL_4,Lease,36,C,,,0.004488,0.532
2025-05,West,MODEL_4,Lease,48,C,,,0.003227,0.608
2025-05,West,MODEL_4,Finance,60,C,3.646,4.401,,
2025-05,West,MODEL_5,Lease,36,A,,,0.003631,0.534
2025-05,West,MODEL_5,Lease,48,A,,,0.001639,0.648
2025-05,West,MODEL_5,Lease,60,A,,,0.001821,0.557
2025-05,West,MODEL_5,Finance,36,B,4.408,4.915,,
2025-05,West,MODEL_5,Finance,48,B,3.626,4.312,,
2025-05,West,MODEL_5,Lease,60,B,,,0.002111,0.64
2025-05,West,MODEL_5,Finance,36,C,6.581,7.231,,
2025-05,West,MODEL_5,Finance,48,C,6.274,6.89,,
2025-05,West,MODEL_5,Finance,60,C,5.04,5.763,,
2025-05,West,MODEL_6,Lease,36,A,,,0.003108,0.588
2025-05,West,MODEL_6,Finance,48,A,6.355,6.944,,
2025-05,West,MODEL_6,Finance,60,A,4.8,5.587,,
2025-05,West,MODEL_6,Lease,36,B,,,0.003655,0.642
2025-05,West,MODEL_6,Finance,48,B,6.998,7.931,,
2025-05,West,MODEL_6,Lease,60,B,,,0.003412,0.505
2025-05,West,MODEL_6,Finance,36,C,5.51,6.076,,
2025-05,West,MODEL_6,Lease,48,C,,,0.003587,0.53
2025-05,West,MODEL_6,Finance,60,C,6.649,7.354,,
2025-05,West,MODEL_7,Finance,36,A,5.698,6.691,,
2025-05,West,MODEL_7,Finance,48,A,4.908,5.42,,
2025-05,West,MODEL_7,Finance,60,A,4.04,4.913,,
2025-05,West,MODEL_7,Finance,36,B,5.761,6.543,,
2025-05,West,MODEL_7,Finance,48,B,6.128,6.857,,
2025-05,West,MODEL_7,Lease,60,B,,,0.004361,0.572
2025-05,West,MODEL_7,Finance,36,C,5.244,6.206,,
2025-05,West,MODEL_7,Lease,48,C,,,0.004355,0.659
2025-05,West,MODEL_7,Lease,60,C,,,0.004293,0.492
2025-05,West,MODEL_8,Finance,36,A,6.772,7.608,,
2025-05,West,MODEL_8,Lease,48,A,,,0.002582,0.607
2025-05,West,MODEL_8,Finance,60,A,5.146,5.869,,
2025-05,West,MODEL_8,Lease,36,B,,,0.004053,0.6
2025-05,West,MODEL_8,Lease,48,B,,,0.004243,0.628
2025-05,West,MODEL_8,Lease,60,B,,,0.00224,0.604
2025-05,West,MODEL_8,Lease,36,C,,,0.004243,0.563
2025-05,West,MODEL_8,Lease,48,C,,,0.001803,0.503
2025-05,West,MODEL_8,Finance,60,C,4.306,5.116,,
2025-05,West,MODEL_9,Lease,36,A,,,0.002375,0.486
2025-05,West,MODEL_9,Finance,48,A,4.023,4.453,,
2025-05,West,MODEL_9,Finance,60,A,3.851,4.357,,
2025-05,West,MODEL_9,Finance,36,B,3.955,4.291,,
2025-05,West,MODEL_9,Finance,48,B,6.43,7.188,,
2025-05,West,MODEL_9,Finance,60,B,3.686,4.482,,
2025-05,West,MODEL_9,Finance,36,C,6.722,7.376,,
2025-05,West,MODEL_9,Lease,48,C,,,0.002494,0.551
2025-05,West,MODEL_9,Finance,60,C,5.832,6.713,,
2025-05,West,MODEL_10,Finance,36,A,6.963,7.716,,
2025-05,West,MODEL_10,Lease,48,A,,,0.004228,0.567
2025-05,West,MODEL_10,Lease,60,A,,,0.002821,0.502
2025-05,West,MODEL_10,Lease,36,B,,,0.001947,0.572
2025-05,West,MODEL_10,Finance,48,B,4.506,5.03,,
2025-05,West,MODEL_10,Finance,60,B,5.243,5.613,,
2025-05,West,MODEL_10,Finance,36,C,5.328,5.668,,
2025-05,West,MODEL_10,Finance,48,C,6.066,6.783,,
2025-05,West,MODEL_10,Finance,60,C,6.607,7.433,,
2025-06,East,MODEL_1,Finance,36,A,5.105,5.531,,
2025-06,East,MODEL_1,Lease,48,A,,,0.003736,0.564
2025-06,East,MODEL_1,Finance,60,A,4.864,5.355,,
2025-06,East,MODEL_1,Lease,36,B,,,0.002297,0.596
2025-06,East,MODEL_1,Finance,48,B,6.676,7.038,,
2025-06,East,MODEL_1,Lease,60,B,,,0.003615,0.594
2025-06,East,MODEL_1,Finance,36,C,3.586,4.09,,
2025-06,East,MODEL_1,Finance,48,C,4.104,4.561,,
2025-06,East,MODEL_1,Finance,60,C,5.804,6.285,,
2025-06,East,MODEL_2,Lease,36,A,,,0.003247,0.519
2025-06,East,MODEL_2,Finance,48,A,6.895,7.401,,
2025-06,East,MODEL_2,Finance,60,A,4.724,5.24,,
2025-06,East,MODEL_2,Finance,36,B,5.918,6.27,,
2025-06,East,MODEL_2,Finance,48,B,4.526,5.417,,
2025-06,East,MODEL_2,Lease,60,B,,,0.002187,0.562
2025-06,East,MODEL_2,Finance,36,C,6.447,7.434,,
2025-06,East,MODEL_2,Finance,48,C,5.954,6.65,,
2025-06,East,MODEL_2,Finance,60,C,4.501,5.124,,
2025-06,East,MODEL_3,Finance,36,A,4.937,5.431,,
2025-06,East,MODEL_3,Lease,48,A,,,0.004009,0.585
2025-06,East,MODEL_3,Finance,60,A,5.56,6.227,,
2025-06,East,MODEL_3,Lease,36,B,,,0.001718,0.484
2025-06,East,MODEL_3,Lease,48,B,,,0.003592,0.585
2025-06,East,MODEL_3,Finance,60,B,5.636,6.223,,
2025-06,East,MODEL_3,Lease,36,C,,,0.001976,0.528
2025-06,East,MODEL_3,Lease,48,C,,,0.002871,0.52
2025-06,East,MODEL_3,Finance,60,C,5.385,5.711,,
2025-06,East,MODEL_4,Finance,36,A,6.077,6.799,,
2025-06,East,MODEL_4,Finance,48,A,5.942,6.666,,
2025-06,East,MODEL_4,Lease,60,A,,,0.002081,0.598
2025-06,East,MODEL_4,Finance,36,B,5.244,5.889,,
2025-06,East,MODEL_4,Lease,48,B,,,0.003387,0.548
2025-06,East,MODEL_4,Lease,60,B,,,0.002373,0.547
2025-06,East,MODEL_4,Lease,36,C,,,0.003072,0.569
2025-06,East,MODEL_4,Finance,48,C,6.78,7.153,,
2025-06,East,MODEL_4,Finance,60,C,6.597,7.311,,
2025-06,East,MODEL_5,Lease,36,A,,,0.00215,0.61
2025-06,East,MODEL_5,Lease,48,A,,,0.003209,0.631
2025-06,East,MODEL_5,Lease,60,A,,,0.004444,0.593
2025-06,East,MODEL_5,Finance,36,B,6.186,6.691,,
2025-06,East,MODEL_5,Lease,48,B,,,0.004084,0.612
2025-06,East,MODEL_5,Lease,60,B,,,0.003438,0.536
2025-06,East,MODEL_5,Finance,36,C,6.246,7.123,,
2025-06,East,MODEL_5,Lease,48,C,,,0.004496,0.487
2025-06,East,MODEL_5,Finance,60,C,3.584,4.411,,
2025-06,East,MODEL_6,Lease,36,A,,,0.002527,0.605
2025-06,East,MODEL_6,Finance,48,A,4.086,5.078,,
2025-06,East,MODEL_6,Finance,60,A,5.965,6.907,,
2025-06,East,MODEL_6,Lease,36,B,,,0.004433,0.502
2025-06,East,MODEL_6,Lease,48,B,,,0.00433,0.605
2025-06,East,MODEL_6,Lease,60,B,,,0.001601,0.658
2025-06,East,MODEL_6,Lease,36,C,,,0.003085,0.487
2025-06,East,MODEL_6,Lease,48,C,,,0.002835,0.652
2025-06,East,MODEL_6,Finance,60,C,6.468,6.939,,
2025-06,East,MODEL_7,Lease,36,A,,,0.003143,0.519
2025-06,East,MODEL_7,Finance,48,A,6.448,6.771,,
2025-06,East,MODEL_7,Finance,60,A,4.151,4.843,,
2025-06,East,MODEL_7,Lease,36,B,,,0.003939,0.628
2025-06,East,MODEL_7,Finance,48,B,6.311,7.145,,
2025-06,East,MODEL_7,Lease,60,B,,,0.001979,0.484
2025-06,East,MODEL_7,Lease,36,C,,,0.003644,0.554
